# language: ZH-TW
# IDs 28, 327, 328, 365, 369, 379-398 retain text shared by all stock SX584-0204 locales.
0	首頁
1	設定
2	我的選項
3	關於
4	濕化器
5	面罩緊密度
6	記憶目標
7	睡眠報告
8	監測
9	血氧儀
10	退出臨床指南功能表
11	治療
12	模式
# 13: Pathology Defaults
# 14: Pathology
15	身高
16	患者呼吸頻率目標
17	目標通氣量
18	Vt/kg
# 19: Auto EPAP
20	設定壓力
21	最大壓力
22	最小壓力
23	吸氣壓(IPAP)
24	最大吸氣壓
25	吐氣壓(EPAP)
26	最小吐氣壓
27	最大吐氣壓
28	iBR
29	PS
30	最小PS
31	最大PS
32	呼吸次數
33	安全呼吸次數
34	Easy-Breathe
35	吸氣時間
36	Ti Max
37	Ti Min
38	上升時間
39	吸氣觸發
40	吐氣觸發
41	面罩
42	記憶性目標 
43	舒適
44	响应
45	增壓時間
# 46: Max Ramp
# 47: Ramp Down
48	開始壓力
49	起始吐氣壓力
50	EPR
51	EPR類型
52	EPR 等級
53	Climate Ctrl
54	管路溫度
55	濕度等級
56	壓力釋放
57	智慧型啟動
58	附件
59	管路
60	進行面罩配戴測試
61	細菌過濾器
62	外接潮濕器
63	查看血氧儀
64	警報
65	低MV警報
66	大量漏氣
67	無排氣孔面罩
68	血氧濃度過低
69	Apnea警報
# 70: Set All Alarms Off
71	警報音量/測試
72	選項
73	基本設定
74	漏氣警報
75	停止確認
76	治療指示燈
77	飛航模式
78	提示
79	配置
80	語言
81	日期
82	時間
# 83: Desat. Rule
84	壓力單位
85	溫度單位
86	身高單位
87	恢復預設值
88	消除數據
89	裝置
90	SW
91	運轉時數
92	濕化器
93	CX編號
94	內置數據機
95	序號
96	供應商
97	類型
98	服務
99	訊號
100	確定
101	停止面罩試戴
102	返回
103	取消
104	面罩
105	儲水盆
106	管路
107	過濾器
108	正在學習……
109	計算中......
# 110: Stop Learning
# 111: Targets Learnt
112	接受
113	使用時間
114	小時
115	事件(AHI)
116	每小時
117	事件
118	面罩
119	密封
120	更多資訊
121	使用總時數
122	期間
123	使用天數
124	4小時以上天數
125	平均時數
126	使用時數
127	壓力
128	吸氣壓力
129	吐氣壓力
130	Spont Trig
131	Spont Cyc
132	AHI
133	總AI
134	中樞型AI
135	警報
# 136: Mute
# 137: Unmute Alarms
# 138: No Alarms
139	週期
140	PS
141	SpO2
142	Pulse
143	Leak
144	RR
145	MV
146	Vt
147	TgMV
148	Va
149	目標Va
150	I:E
151	iVAPS LT
152	良好
153	調整
154	ml/kg IBW
155	呼吸頻率
156	°
157	%
158	個月
159	小時
160	分鐘
161	秒
162	毫秒
163	公升/分鐘
164	(公升/秒)
165	毫克/公升
166	毫升
167	--
168	dBm
169	
170	請等候
171	完成
172	您確定嗎?
173	提示
174	注意
175	myAir
176	請等候
177	錯誤
178	警報
179	正在準備SD卡，請勿關閉電源或移除SD卡
180	正在更新裝置，請勿關閉電源
